feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
8514727,5233610328,31149918,3,Consequatur culpa consequuntur modi eius. Illo magni cum perferendis ipsam occaecati.,App Experience,Neutral,2025-09-08 19:37:15
7570652,9122561763,18377097,1,Debitis repudiandae placeat nesciunt iste. Tenetur et voluptatum aspernatur placeat.,Customer Service,Negative,2024-01-05 08:12:42
9316546,5623611338,9697026,5,Autem esse sed. Ex quasi ducimus sed quisquam illo eos.,Customer Service,Positive,2024-08-31 02:02:56
7006393,1731531302,77146788,2,Delectus ea exercitationem beatae voluptate a unde nulla.,App Experience,Negative,2025-04-25 08:18:18
6334081,225885841,53012058,3,Fugiat esse ad assumenda. Minus id officia rerum neque sit.,Product Quality,Neutral,2023-08-22 09:51:35
6581788,7288876192,25555822,4,Eius ullam saepe quibusdam vero adipisci impedit amet. Soluta non hic esse sunt.,App Experience,Neutral,2025-06-25 19:18:03
2953645,9787779505,52078819,5,Velit corporis at quidem quidem accusantium sint. Soluta ipsam incidunt distinctio sit.,Product Quality,Positive,2023-06-08 04:12:04
5267553,8722555093,94757876,5,Quae eaque natus quo neque. Sint consequatur ducimus.,Delivery,Positive,2023-08-19 00:05:27
8371243,4569571290,35676894,4,Consequuntur consectetur reiciendis iure. Ab libero voluptas. Odit natus asperiores iure non illo.,Delivery,Positive,2025-12-22 16:48:47
7917609,7937876732,62258880,3,Facilis enim totam eaque porro. Quae iusto autem aut officiis ipsa natus.,Delivery,Neutral,2023-02-15 13:35:31
6399960,8116628925,69141471,5,Fugit nobis dignissimos blanditiis atque aliquam incidunt.,Product Quality,Positive,2025-02-08 04:21:54
5308210,1735206329,36419359,4,Quo iure ad corporis laboriosam ullam perferendis saepe.,Delivery,Positive,2025-08-05 10:50:48
9173889,2867170490,31282048,5,Facere illum quos. Impedit dicta illo. Sequi maiores in minima tempora aut nam.,Product Quality,Positive,2024-01-07 08:48:22
8525257,6462127297,58691648,4,Ipsam occaecati necessitatibus quod ut velit eaque. Corrupti fugiat occaecati facere quibusdam.,Customer Service,Neutral,2023-08-02 22:48:31
710138,7055825450,7184626,5,Esse adipisci accusamus. Suscipit odio vel ut unde quis velit.,Delivery,Positive,2023-01-16 20:11:44
732220,8097332712,83463941,4,Sapiente sequi vel esse ducimus modi. Eos neque exercitationem aliquam illo.,Customer Service,Positive,2024-04-25 19:29:35
2560662,3508625020,63151107,5,Nihil quod rem explicabo. Distinctio quasi magni.,Customer Service,Positive,2023-11-12 08:44:12
8049484,7597733013,57374354,5,Placeat unde quia pariatur eligendi nisi quos. Ullam sed fugit. Numquam architecto tempore.,Product Quality,Positive,2025-03-31 22:27:43
7757887,9171917490,47691082,4,Rerum velit vero ipsum nemo ipsam voluptate. Nobis deleniti veniam corrupti.,Delivery,Positive,2025-02-22 11:38:10
9055990,7655933653,47747411,3,Impedit repudiandae quasi eligendi sit. Deserunt ullam inventore aut et.,Customer Service,Neutral,2024-03-11 23:41:49
1655872,9550814599,55756841,1,Eum aliquam maxime dolore.,App Experience,Negative,2025-06-29 02:06:44
3763863,9617733776,57103972,5,Minima occaecati aut nulla. At eligendi soluta.,Delivery,Positive,2025-08-10 14:27:51
9283021,13645072,94154817,4,Nisi officia reprehenderit facere unde culpa odio. Accusantium ut ipsa maxime quis.,Delivery,Positive,2023-02-24 20:02:10
7792514,319292208,31827443,4,Voluptatibus omnis assumenda nemo velit nesciunt. Possimus ut provident harum voluptates assumenda.,App Experience,Positive,2025-09-08 11:27:37
7468126,2426259285,37483590,3,Odio nemo suscipit quibusdam. Sunt architecto rem.,Product Quality,Negative,2023-07-14 00:49:29
218895,961117297,72058816,5,Illo officiis neque modi aliquid autem doloribus unde. Nesciunt et quibusdam est totam.,Delivery,Positive,2023-06-16 17:33:30
3233422,7053795858,90362945,4,Minus corrupti accusamus voluptate.,Customer Service,Positive,2024-10-05 06:22:45
9093290,8231639935,79037700,4,Neque beatae assumenda corporis. Ipsum doloremque libero. Distinctio ipsa nisi unde sed nam rem.,Product Quality,Neutral,2024-09-19 16:16:55
508183,8908183797,54184323,4,Necessitatibus amet neque ipsam praesentium laborum.,Delivery,Neutral,2024-01-11 23:44:49
9355070,2690310013,18433929,4,Praesentium totam sed id provident facere.,Customer Service,Positive,2024-06-20 17:09:49
1397361,3986622687,86862561,4,Sit consequuntur repellat optio. Vero aliquid ipsam beatae blanditiis eligendi ipsa.,Product Quality,Positive,2025-02-22 19:08:08
9998605,5851120650,31583073,2,Ut maiores tempore odit. Dignissimos ad minus error.,Delivery,Negative,2024-01-30 05:05:41
3338951,1764878772,38287256,4,Possimus officiis nulla qui dolores cupiditate repudiandae consequuntur. Consequatur maiores est.,Customer Service,Positive,2025-03-11 21:04:04
2056534,86740394,72139162,4,Vero nesciunt sed incidunt libero possimus optio. Libero eius minus. Tempore earum fugit.,Delivery,Positive,2025-12-11 21:45:26
8690951,8321866666,54409800,1,Soluta magni minus. Dolore voluptatem quidem.,Delivery,Negative,2025-11-07 20:25:45
103228,3633729333,91877389,4,Sed temporibus eaque consequuntur ipsa. Aperiam reprehenderit quasi cupiditate pariatur.,Product Quality,Positive,2023-11-19 08:39:22
9795134,5970285552,67926448,4,Ipsam ut consequatur libero praesentium. Commodi recusandae autem accusantium.,Customer Service,Positive,2023-02-09 07:46:16
6446277,8142982090,16866989,5,Quisquam neque sit maxime laudantium delectus. Harum aspernatur voluptas similique laudantium.,Customer Service,Positive,2023-05-07 06:49:12
4810776,3352821012,4639071,5,Fugit tempore quisquam assumenda. Molestias blanditiis corrupti.,Customer Service,Positive,2025-12-16 05:16:10
21187,8802901813,69656885,1,Iusto quibusdam fugit.,Product Quality,Negative,2024-01-15 17:51:56
9821490,2188459089,28912000,5,Natus adipisci sed debitis animi ut. Voluptates id voluptatem tenetur quas.,Delivery,Positive,2023-07-24 13:30:31
2526316,8541622141,80547991,3,Iure odit voluptate. Doloremque ea ducimus quasi animi.,App Experience,Negative,2024-11-01 16:29:36
5101791,2014875376,5839723,5,Ipsum illum quas ducimus consequatur beatae ducimus. Rerum magni quae ullam blanditiis sequi.,Delivery,Positive,2024-06-25 16:15:52
401368,530926346,43229706,1,Tempora optio vitae. Alias repellat totam facilis.,Customer Service,Negative,2024-04-09 02:42:20
2971349,5943639702,62833580,4,Quos beatae ipsum minima quo. Vel velit sed corporis quidem soluta asperiores.,Customer Service,Neutral,2023-03-08 04:30:35
8563759,1922956500,45974597,5,Alias iure consequatur odit asperiores quasi. Libero nemo repudiandae officia.,Delivery,Positive,2025-03-13 19:42:59
8882609,7311104472,28811299,3,Voluptatem voluptatum fugit natus magnam quas. Officia vel repellendus vel animi id.,Customer Service,Negative,2024-06-11 20:48:10
6798268,3693734554,86243963,3,Ducimus dolores rerum dolorum quod libero numquam. Eius asperiores minima ullam libero dolore.,Product Quality,Negative,2024-07-01 01:25:42
3674968,9296979252,96102096,5,Rem vero eaque ducimus. Fugit at labore atque odio assumenda.,Delivery,Positive,2023-07-14 22:13:08
5697658,3548526597,67073280,5,Exercitationem sequi vero voluptatibus. Ipsum temporibus ipsum.,Customer Service,Positive,2023-08-23 10:59:33
2299552,4400544449,49056170,3,Accusamus aliquid quis magnam. Iste est accusamus alias provident.,Delivery,Neutral,2025-07-09 10:24:35
5903722,3654534982,11403077,1,Exercitationem atque quas eius amet harum nisi. Harum quod deleniti officia non laboriosam a.,Delivery,Negative,2023-07-26 07:36:37
4536123,7302242689,51349010,2,Rerum veritatis esse veritatis. Quaerat enim blanditiis repellat ducimus in ipsam vel.,App Experience,Negative,2024-12-09 05:17:16
7823819,8045972844,17861392,3,Quasi voluptatum suscipit consectetur vel impedit. Harum vel sequi aut quos reiciendis voluptatem.,Delivery,Negative,2024-10-16 05:54:55
4224357,8056717611,63407206,4,Voluptatum incidunt qui quos aut. Adipisci rerum quia commodi sit.,App Experience,Positive,2024-12-24 12:32:01
9813409,3510329057,3057047,4,Nisi vero aliquid beatae. Ea aliquam dignissimos officia. Quidem eius rerum.,Delivery,Neutral,2023-01-03 23:44:55
8517670,6678956399,17141257,5,Odit facilis quidem atque ipsa. Expedita ipsa minima asperiores at quis omnis.,Customer Service,Positive,2024-11-26 07:23:41
9472857,8318317710,40747936,5,Ea dolorem in explicabo. Repudiandae dolorum suscipit quis.,Delivery,Positive,2023-12-20 03:49:10
9135388,5698208569,29520999,3,Velit odio doloremque perferendis. Voluptatibus amet ab unde quas.,Product Quality,Negative,2023-12-16 13:57:09
2886970,7726090540,67742634,5,Quos adipisci cupiditate. Ex est recusandae nostrum. Facilis rerum doloribus.,App Experience,Positive,2025-07-16 21:00:15
2515361,221419292,72289485,4,Aliquid animi dolorem incidunt repellendus soluta officia quaerat. Quaerat deleniti quasi incidunt.,Customer Service,Positive,2025-03-28 21:03:47
1284163,8225674203,248729,1,Optio voluptas fugit officiis fugiat dolores facere. Voluptate rem quidem odit amet aliquid.,Customer Service,Negative,2025-07-15 12:03:20
1405268,3647758633,12021921,5,Sequi velit nesciunt cum eligendi libero sunt. Quibusdam molestias temporibus quidem id soluta.,App Experience,Positive,2024-10-10 15:55:01
688782,8536217803,3946466,4,Rerum soluta quaerat quibusdam. Eum deserunt cumque unde repellat esse. Quis nulla corporis unde.,Delivery,Positive,2023-02-19 15:40:02
5117691,5125498148,59959294,4,Reiciendis modi pariatur quibusdam porro. Magni repellat nihil corporis distinctio.,Delivery,Neutral,2024-12-08 02:35:25
5902503,5472800956,38928899,4,Doloribus in ipsum veritatis optio architecto suscipit.,App Experience,Positive,2025-03-25 07:54:01
7552163,7134213630,76465664,4,Vero voluptates rem alias non enim.,Delivery,Positive,2025-05-02 09:37:27
4888370,1520142700,89598188,5,Quidem harum fugit optio. Facere quasi debitis impedit.,Customer Service,Positive,2025-02-28 00:18:53
332928,8265503413,36976956,3,Deserunt dolores accusamus perspiciatis molestias perspiciatis iure. Dolor velit nulla odio.,Delivery,Neutral,2024-05-28 14:57:51
485630,4252989153,96322533,5,Voluptas veniam quo magni optio corrupti.,Delivery,Positive,2024-10-04 18:32:16
3968828,2490783915,22902782,5,Vel occaecati omnis. Perferendis porro quam. Laboriosam vitae voluptatem natus corrupti blanditiis.,Product Quality,Positive,2024-04-09 03:23:47
3480115,6323669935,44946576,4,Odio reprehenderit cumque saepe totam. Perferendis illum harum quasi tempore explicabo laudantium.,Delivery,Positive,2025-03-23 21:18:57
2157977,6944993359,88252302,5,Eum tempora tempore modi magni deleniti recusandae. Minus nihil corporis iste ipsam eligendi harum.,Customer Service,Positive,2024-11-01 00:21:52
192755,8187763852,55839972,5,Pariatur commodi vero facere. Eius explicabo minima reprehenderit laudantium expedita.,Delivery,Positive,2024-06-22 10:31:27
9354613,6328921823,41254337,3,Illum explicabo et iste debitis eius quo. Molestiae eum aut quisquam eligendi ipsum.,Product Quality,Neutral,2024-09-18 20:48:15
4942795,9051489316,84794907,1,Corporis asperiores velit doloribus. Quibusdam eius commodi autem sunt mollitia.,Product Quality,Negative,2023-02-06 16:05:05
7285679,231072491,13709404,4,Eligendi quisquam consequatur itaque odit. Nisi necessitatibus molestiae quam consectetur.,Product Quality,Positive,2024-01-03 02:54:56
7557270,8593088960,48555685,5,Similique mollitia ullam ut placeat. Quae aperiam explicabo porro officia quasi explicabo.,Delivery,Positive,2024-10-14 07:57:34
4914076,2961630058,14648302,4,Sunt eum provident soluta suscipit. Labore voluptatum eum omnis alias commodi.,Product Quality,Neutral,2025-07-27 05:27:34
6244080,7390096898,75336274,5,Necessitatibus porro sed commodi libero nesciunt aliquam. Nihil animi aperiam vero.,Delivery,Positive,2025-12-29 08:15:50
8063065,3825407862,86765163,4,Magni minima voluptas dolor delectus adipisci occaecati. Quis vitae ipsam laboriosam.,Delivery,Positive,2025-01-31 01:04:13
2370684,478519822,60777939,5,Voluptas ipsam labore aliquid maiores inventore. Consequuntur illum aspernatur.,Product Quality,Positive,2023-12-06 19:52:11
3348530,8528610793,22338067,4,Quo commodi illum necessitatibus dignissimos. Est quibusdam neque aspernatur iste delectus.,Customer Service,Positive,2025-05-26 15:17:44
892015,1609344095,38039146,4,Nihil veniam distinctio quae eius dolores. Sit minima tempora ea quibusdam.,Delivery,Neutral,2023-08-11 07:20:26
5325133,3954116140,55277334,4,Dignissimos quaerat voluptates. Asperiores sequi eligendi ducimus nobis.,App Experience,Positive,2025-01-03 16:21:45
6357875,1764800857,38907992,4,Quo quibusdam sunt saepe culpa. Vitae repellat nostrum.,Customer Service,Positive,2025-04-07 18:56:39
4683267,362320627,42613607,5,Cupiditate provident harum. Corporis animi perferendis dolore temporibus adipisci dolores.,Customer Service,Positive,2024-01-04 01:39:03
7909125,2113084052,1715910,3,Maiores voluptas recusandae tempore. Ab quidem ratione temporibus molestiae.,App Experience,Negative,2023-01-12 05:42:45
9638588,5899504687,69947847,5,Blanditiis ducimus placeat corporis. Optio recusandae sint nobis.,Delivery,Positive,2024-06-09 03:09:45
4863334,6395146895,85151210,4,Incidunt aliquam porro soluta occaecati dolores. Ex accusamus officiis omnis.,Customer Service,Positive,2024-04-17 02:36:38
2299984,4888944788,35816566,4,Aliquam suscipit dicta aliquid voluptates tempore. Occaecati autem ducimus sint.,Delivery,Positive,2025-08-07 10:27:01
7245797,784950636,33916013,4,Nemo odit quo dicta nesciunt aspernatur. Sint provident dolores libero.,App Experience,Positive,2023-07-28 08:09:15
7683005,6574322672,18305844,4,Reprehenderit et reiciendis nostrum minima magnam.,Delivery,Neutral,2023-09-18 11:53:58
8880286,5246423137,50507720,4,Perferendis nam est quibusdam iusto et. Cupiditate quae delectus explicabo.,Product Quality,Positive,2023-11-09 00:27:53
4282592,9313853656,3598688,4,Nemo beatae sapiente rerum. Sit beatae quisquam officiis.,App Experience,Neutral,2025-08-08 11:55:56
3471509,7532476659,89938647,5,Nisi voluptates adipisci fugiat facere. Perspiciatis fugit eos.,Delivery,Positive,2024-04-01 00:44:38
4030044,6011442582,2745816,1,Consectetur quasi nulla nostrum odit dolorem. Fugit consequuntur velit ipsum porro rerum id.,Customer Service,Negative,2024-02-13 09:28:01
7126813,1280960656,98747222,3,Saepe eos voluptates illo eum veniam iste. Deleniti repellendus cum asperiores porro velit.,Delivery,Negative,2023-11-14 03:42:27
4920262,5936975324,1939628,4,Quis impedit numquam numquam. Dolor qui voluptas totam tempora atque. Et qui amet veniam possimus.,App Experience,Positive,2025-10-09 00:07:03
7513621,4705517094,64567071,5,Voluptatibus esse expedita voluptatibus odio esse.,App Experience,Positive,2024-12-02 02:58:10
1727259,3339587805,84983225,5,Tempora inventore ratione amet aperiam corporis eum. Sint fugit assumenda sint.,Customer Service,Positive,2024-11-02 17:30:38
462038,4102656999,244434,4,Corrupti velit doloremque incidunt. Ex pariatur ut repudiandae.,App Experience,Positive,2023-08-12 17:33:49
9571294,2327991575,46413963,4,Modi vitae quasi recusandae laboriosam quasi error. Deleniti eaque non odio eos.,Delivery,Positive,2025-12-14 00:22:15
5373696,4913170993,55350889,5,Perferendis aut repellat voluptatibus similique repellendus rerum.,Product Quality,Positive,2025-07-22 08:35:42
7248422,9725806102,9327821,5,Minus adipisci rem nihil fugit. Vero officia quam ad eligendi ex sapiente. Delectus rerum quia.,App Experience,Positive,2024-06-07 22:50:41
3296308,2197712579,33800578,4,Vitae iusto earum molestiae quidem. Neque soluta similique nemo ipsam nostrum.,Delivery,Positive,2024-08-08 21:28:49
8875024,9003567431,76560847,5,Quos numquam facere sapiente ipsa. Non aspernatur officiis ad recusandae ipsam officiis.,Delivery,Positive,2024-01-23 09:48:06
7636776,8021207473,43642290,5,Eveniet voluptates quas quam voluptates. Numquam deleniti minima esse cupiditate.,Delivery,Positive,2025-02-25 17:41:43
8349312,4109283911,33336964,5,Ea quia non odit maiores aliquam. Quaerat magnam numquam quos repellat dolores quis.,Customer Service,Positive,2025-04-04 00:50:15
6162851,5831919906,924111,4,Blanditiis molestiae aperiam possimus id incidunt. Nam voluptates dolorum unde.,Customer Service,Positive,2025-11-25 00:04:09
6198469,9674511571,99466996,4,Sit soluta nemo doloribus. Nulla necessitatibus iste minus cum.,App Experience,Positive,2024-02-19 21:39:21
2331735,8293529536,81547385,4,"Architecto sint laboriosam.
Aut dignissimos maiores dolor. Voluptas voluptatibus nam.",Delivery,Neutral,2024-04-14 12:40:54
1507524,2499735146,31150618,5,Voluptas qui dolor perspiciatis asperiores. Quis reiciendis sed ipsam quasi officia.,App Experience,Positive,2023-05-18 19:26:27
9027485,4064368286,17648693,5,Modi ab incidunt eveniet maxime. Expedita veniam dicta quo deserunt.,Delivery,Positive,2025-03-05 13:03:40
7971575,8949583535,12115722,4,Optio aperiam debitis excepturi sapiente dolores.,Product Quality,Positive,2024-10-07 18:35:55
